formula,band_gap,e_above_hull,Z_mean,Z_std,Z_range,EN_mean,EN_std,EN_range,EN_max,EN_min,Radius_mean,Radius_std,Radius_range,Mass_mean,Mass_std,IE_mean,IE_std,N_elements,n_alkali,n_alkaline_earth,n_transition,n_halogen,n_chalcogen,metal_ratio,EN_diff_max,A_site_count,B_site_count,X_site_count,A_to_B_ratio,X_to_B_ratio,tolerance_factor_approx
Rb2AgMoBr6,0.6687000000000001,0.064340510479169,37.3,3.8483762809787714,12.0,2.349,0.8442090973212739,2.14,2.96,0.82,1.465,0.46693147248820155,1.2000000000000002,85.41678,8.928348588826493,9.39057802,3.1331416829566456,4.0,1.0,0.0,2.0,1.0,0.0,0.75,2.14,2.0,1.0,6.0,2.0,6.0,0.899954085146515
Rb2AgMoCl6,1.0147,0.022125837312501003,26.5,11.926860441876563,30.0,2.469,0.9321636122484079,2.3400000000000003,3.16,0.82,1.375,0.5292683629313205,1.35,58.74618000000001,29.120227425272624,10.08287182,3.673046087458039,4.0,1.0,0.0,2.0,1.0,0.0,0.75,2.3400000000000003,2.0,1.0,6.0,2.0,6.0,0.9110798911442054
Rb2AgMoI6,0.6940000000000001,0.120369658145833,48.099999999999994,6.549045732013177,16.0,2.169,0.7171673444880212,1.8400000000000003,2.66,0.82,1.6150000000000002,0.3721894678789286,0.9500000000000002,113.617062,17.29052082988526,8.57304802,2.5099835307948934,4.0,1.0,0.0,2.0,1.0,0.0,0.75,1.8400000000000003,2.0,1.0,6.0,2.0,6.0,0.8838834764831843
Rb2AgSbBr6,1.1538,0.025189507562503002,38.2,5.528109984434102,16.0,2.338,0.8473110408816824,2.14,2.96,0.82,1.465,0.46693147248820155,1.2000000000000002,87.99878000000001,13.930464191964317,9.54217392,3.05395301579796,4.0,1.0,0.0,1.0,1.0,0.0,0.5,2.14,2.0,2.0,6.0,1.0,3.0,0.9251864426739874
Rb2AgSbCl6,1.6275,0.0,27.400000000000002,13.32066064427737,34.0,2.4579999999999997,0.9363845363951715,2.3400000000000003,3.16,0.82,1.375,0.5292683629313205,1.35,61.32818,33.1671079200403,10.23446772,3.5765097475696916,4.0,1.0,0.0,1.0,1.0,0.0,0.5,2.3400000000000003,2.0,2.0,6.0,1.0,3.0,0.9381416700890829
Rb2AgSbI6,0.40949999999999903,0.044976921687502,49.0,6.260990336999411,16.0,2.158,0.718064063994293,1.8400000000000003,2.66,0.82,1.6150000000000002,0.3721894678789286,0.9500000000000002,116.199062,16.360876455761655,8.72464392,2.461287860924978,4.0,1.0,0.0,1.0,1.0,0.0,0.5,1.8400000000000003,2.0,2.0,6.0,1.0,3.0,0.9065471553673686
Rb2AlAgBr6,1.4709,0.080527992625001,34.400000000000006,7.952358140828418,34.0,2.294,0.8721834669380062,2.14,2.96,0.82,1.4449999999999998,0.47140746706007963,1.2000000000000002,78.52093386,19.040920208010814,9.27991192,3.230395306131362,4.0,1.0,0.0,1.0,1.0,0.0,0.75,2.14,2.0,1.0,6.0,2.0,6.0,0.899954085146515
Rb2AlAgCl6,2.4448,0.052510366625001005,23.6,11.31547612785251,34.0,2.4139999999999997,0.9644397337314553,2.3400000000000003,3.16,0.82,1.355,0.5298348799390241,1.35,51.850333860000006,27.62238532460342,9.97220572,3.7766879006328153,4.0,1.0,0.0,1.0,1.0,0.0,0.75,2.3400000000000003,2.0,1.0,6.0,2.0,6.0,0.9110798911442054
Rb2AlAuCl6,0.8409000000000001,0.156401215599998,26.8,19.23434428307864,66.0,2.475,0.9510967353534551,2.3400000000000003,3.16,0.82,1.33,0.5235456045083371,1.35,60.76017076000001,49.75623593951965,10.137137719999998,3.7037615696688984,4.0,1.0,0.0,1.0,1.0,0.0,0.75,2.3400000000000003,2.0,1.0,6.0,2.0,6.0,1.0080032838191209
Rb2AlInBr6,2.1004,0.069586409,34.6,8.284926070883193,36.0,2.279,0.879573191951642,2.14,2.96,0.82,1.44,0.4700000000000001,1.2000000000000002,79.21591386,20.19146213664055,9.10092409,3.366549992396956,4.0,1.0,0.0,0.0,1.0,0.0,0.75,2.14,2.0,1.0,6.0,2.0,6.0,0.916619901538117
Rb2AlInCl6,2.9942,0.06049022631249901,23.8,11.737120600896967,36.0,2.399,0.9729794447982959,2.3400000000000003,3.16,0.82,1.35,0.5277309920783505,1.35,52.54531386000001,29.072422311262965,9.79321789,3.925480970045278,4.0,1.0,0.0,0.0,1.0,0.0,0.75,2.3400000000000003,2.0,1.0,6.0,2.0,6.0,0.9289442027352683
Rb2AlInI6,0.8989,0.07745340525,45.4,12.451505933018705,40.0,2.099,0.7416798500700961,1.8400000000000003,2.66,0.82,1.5899999999999999,0.3858756276314948,1.1,107.41619585999999,31.251787034423938,8.28339409,2.7098888936455205,4.0,1.0,0.0,0.0,1.0,0.0,0.75,1.8400000000000003,2.0,1.0,6.0,2.0,6.0,0.8988645523557807
Rb2AlTlBr6,2.8889,0.076788929500002,37.8,15.904716281656835,68.0,2.263,0.889899432520327,2.14,2.96,0.82,1.4749999999999999,0.4895150661624217,1.2000000000000002,88.17244386,42.04060317281946,9.13311725,3.3361015551455546,4.0,1.0,0.0,0.0,1.0,0.0,0.75,2.14,2.0,1.0,6.0,2.0,6.0,0.8114340111976774
Rb2AlTlCl6,3.8790999999999993,0.06253763349999901,27.0,19.778776504121787,68.0,2.383,0.9842768919364104,2.3400000000000003,3.16,0.82,1.3849999999999998,0.5509310301662088,1.35,61.50184386000001,51.79454574566234,9.82541105,3.893679664659568,4.0,1.0,0.0,0.0,1.0,0.0,0.75,2.3400000000000003,2.0,1.0,6.0,2.0,6.0,0.816830247232736
Rb2AlTlI6,1.8325999999999991,0.09550348949999901,48.599999999999994,16.438978070427616,68.0,2.083,0.7500673303110863,1.8400000000000003,2.66,0.82,1.625,0.3963899595095719,1.1,116.37272586,42.79296696048495,8.31558725,2.681799824563643,4.0,1.0,0.0,0.0,1.0,0.0,0.75,1.8400000000000003,2.0,1.0,6.0,2.0,6.0,0.8035304331665314
Rb2AuBr,3.2007,0.41451867750000004,47.0,18.49324200890693,44.0,1.785,0.9763580285940194,2.14,2.96,0.82,1.8000000000000003,0.5545268253204709,1.2000000000000002,111.95154224999999,49.135977004374354,7.34840505,3.3006637414000997,3.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,2.14,2.0,1.0,1.0,2.0,1.0,0.9899494936611665
Rb2AuI,3.182399999999999,0.4037525925,51.5,17.168284713389397,42.0,1.71,0.8910106621135351,1.8400000000000003,2.66,0.82,1.8625000000000003,0.48782040752719646,1.0,123.70165974999999,45.556725583808095,7.0077675500000005,2.8636190556183974,3.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,1.8400000000000003,2.0,1.0,1.0,2.0,1.0,0.9642365197998375
Rb2BiAuBr6,0.41080000000000005,0.08460106487499901,44.6,18.238420984284797,48.0,2.396,0.8389421910954294,2.14,2.96,0.82,1.455,0.46821469434437885,1.2000000000000002,105.6306569,48.79309898563175,9.57481862,3.0612336166716214,4.0,1.0,0.0,1.0,1.0,0.0,0.75,2.14,2.0,2.0,6.0,1.0,3.0,0.9428090415820634
Rb2BiAuCl6,0.9711999999999991,0.039008328066666,33.8,24.854778212649574,66.0,2.516,0.9212947411116599,2.3400000000000003,3.16,0.82,1.3650000000000002,0.5287012388863866,1.35,78.96005690000001,65.01746839039443,10.26711242,3.57641507109763,4.0,1.0,0.0,1.0,1.0,0.0,0.75,2.3400000000000003,2.0,2.0,6.0,1.0,3.0,0.9570940270605794
Rb2Cd(IBr)2,3.171,0.0,42.57142857142858,7.780142173822916,18.0,2.081428571428572,0.890335868750481,2.14,2.96,0.82,1.6214285714285714,0.4794767556239547,1.2000000000000002,99.56622000000002,20.10857984266915,8.839745171428572,3.079606149606426,4.0,1.0,0.0,1.0,2.0,0.0,0.5,2.14,4.0,2.0,8.0,2.0,4.0,0.9073494094871626
Rb2CdCl4,3.1677,0.007854200238094,27.14285714285714,12.194009904499028,31.0,2.281428571428571,1.0494138305526102,2.3400000000000003,3.16,0.82,1.4642857142857142,0.5902265217175314,1.35,60.73694285714285,30.35633574079986,9.888372599999999,3.8538335325409587,3.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,2.3400000000000003,2.0,1.0,4.0,2.0,4.0,0.9289442027352683
Rb2CdI4,2.8476999999999992,0.0,47.71428571428571,6.983946606617323,16.0,1.9957142857142856,0.8126826325352904,1.8400000000000003,2.66,0.82,1.6928571428571426,0.4186957397072242,0.9500000000000002,112.99492571428571,18.086016533558155,8.450445171428571,2.747226489783469,3.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,1.8400000000000003,4.0,2.0,8.0,2.0,4.0,0.8988645523557807
Rb2CeCuBr6,1.5744,0.062892717000001,37.1,7.2725511342306834,29.0,2.242,0.9226678709048018,2.14,2.96,0.82,1.48,0.4817675788178363,1.2000000000000002,85.40216000000001,19.11199417911172,9.25020962,3.2711266613999186,4.0,1.0,0.0,1.0,1.0,0.0,0.75,2.14,2.0,1.0,6.0,2.0,6.0,0.9899494936611665
Rb2CoBr4,0.7445,0.0,34.42857142857143,3.1558174334820746,10.0,2.194285714285714,0.9427445820256808,2.14,2.96,0.82,1.5214285714285714,0.5283783431116266,1.2000000000000002,78.49782785714285,8.348183400002943,9.070072314285714,3.368086809780331,3.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,2.14,8.0,4.0,16.0,2.0,4.0,0.9899494936611665
Rb2CoCl4,0.7331000000000001,0.0,24.14285714285714,8.806305718527108,20.0,2.3085714285714283,1.036138829245091,2.3400000000000003,3.16,0.82,1.4357142857142855,0.5902265217175313,1.35,53.09725642857143,21.957886643357405,9.729399742857142,3.909998245237362,3.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,2.3400000000000003,8.0,4.0,16.0,2.0,4.0,1.0080032838191209
Rb2CoCl4,0.7291000000000001,0.001337183571429,24.14285714285714,8.806305718527108,20.0,2.3085714285714283,1.036138829245091,2.3400000000000003,3.16,0.82,1.4357142857142855,0.5902265217175313,1.35,53.09725642857143,21.957886643357405,9.729399742857142,3.909998245237362,3.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,2.3400000000000003,8.0,4.0,16.0,2.0,4.0,1.0080032838191209
Rb2CoI4,0.557499999999999,0.0,44.71428571428571,10.052921191862389,26.0,2.0228571428571427,0.8051568487073859,1.8400000000000003,2.66,0.82,1.6642857142857141,0.43401307231323755,1.0,105.35523928571428,26.195703180540402,8.291472314285713,2.7433781919418183,3.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,1.8400000000000003,4.0,2.0,8.0,2.0,4.0,0.9642365197998375
Rb2Cr(BrCl)2,0.34240000000000004,0.0,28.85714285714286,8.559515530825854,20.0,2.22,1.0068337924971957,2.3400000000000003,3.16,0.82,1.4857142857142855,0.5604298641695152,1.35,64.80652857142859,21.37090786404427,9.240521742857144,3.749723533119055,4.0,1.0,0.0,1.0,2.0,0.0,0.5,2.3400000000000003,4.0,2.0,8.0,2.0,4.0,0.9785215052783537
Rb2Cr(ICl)2,1.3495,0.29966011428571104,34.00000000000001,14.23275899365364,36.0,2.134285714285715,0.9514328614231898,2.3400000000000003,3.16,0.82,1.5571428571428572,0.5280885825507008,1.35,78.2352342857143,36.23561849236106,8.851221742857144,3.5264359575661404,4.0,1.0,0.0,1.0,2.0,0.0,0.5,2.3400000000000003,4.0,2.0,8.0,2.0,4.0,0.9654727204662475
Rb2CrBrCl3,0.341599999999999,0.0013865496428560001,26.285714285714285,9.019253781522627,20.0,2.2485714285714287,1.0299990093119866,2.3400000000000003,3.16,0.82,1.4642857142857142,0.5755210593852482,1.35,58.456385714285716,22.5148703763553,9.405353599999998,3.882236930737143,4.0,1.0,0.0,1.0,2.0,0.0,0.5,2.3400000000000003,4.0,2.0,8.0,2.0,4.0,0.9785215052783537
Rb2CrCl4,0.5668000000000001,0.0,23.714285714285715,8.729494924258393,20.0,2.277142857142857,1.0518787855983394,2.3400000000000003,3.16,0.82,1.4428571428571426,0.5894480295936502,1.35,52.10624285714286,21.82829458712817,9.570185457142856,4.003593575236319,3.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,2.3400000000000003,4.0,2.0,8.0,2.0,4.0,0.9870032154062226
Rb2CuBiBr6,0.8460000000000001,0.042909025124997,39.6,14.61642911247477,54.0,2.332,0.8498564584681345,2.14,2.96,0.82,1.455,0.46821469434437885,1.2000000000000002,92.2886,39.31466618227859,9.42490122,3.1109725142999953,4.0,1.0,0.0,1.0,1.0,0.0,0.75,2.14,2.0,2.0,6.0,1.0,3.0,0.9428090415820634
Rb2CuBiCl6,1.0756000000000001,0.0,28.8,19.76765034089788,66.0,2.452,0.9394551612503921,2.3400000000000003,3.16,0.82,1.365,0.5287012388863866,1.35,65.61800000000001,51.77322028601272,10.11719502,3.647645440928726,4.0,1.0,0.0,1.0,1.0,0.0,0.75,2.3400000000000003,2.0,2.0,6.0,1.0,3.0,0.9570940270605794
Rb2CuBiI6,0.3311,0.073651672666668,50.4,13.857849761056007,54.0,2.152,0.7195665361868909,1.8400000000000003,2.66,0.82,1.605,0.37778962399727184,1.0,120.48888199999999,37.112196854438785,8.607371220000001,2.4935338368474635,4.0,1.0,0.0,1.0,1.0,0.0,0.75,1.8400000000000003,2.0,2.0,6.0,1.0,3.0,0.9223131928520185
Rb2CuBr3,1.8371,0.005205475833331001,34.666666666666664,2.6874192494328497,8.0,2.07,0.9600520819205591,2.14,2.96,0.82,1.5833333333333333,0.5467073155618909,1.2000000000000002,79.03226666666666,7.359080454936079,8.587011033333333,3.4368472825345036,3.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,2.14,8.0,4.0,12.0,2.0,3.0,0.9899494936611665
Rb2CuBrCl3,0.348199999999999,0.004458230357144001,27.0,9.007933011676826,20.0,2.282857142857143,1.013702045344042,2.3400000000000003,3.16,0.82,1.457142857142857,0.5765838877317304,1.35,60.10637142857143,22.403913652096858,9.542477885714284,3.8027467595478726,4.0,1.0,0.0,1.0,2.0,0.0,0.5,2.3400000000000003,4.0,2.0,8.0,2.0,4.0,0.9986972064181135
Rb2CuCl3,1.9854,0.007844534833335,25.666666666666664,9.067647005823629,20.0,2.17,1.0534229919647664,2.3400000000000003,3.16,0.82,1.5083333333333333,0.6078765408278962,1.35,56.80676666666667,22.569437232510296,9.163922533333333,3.9834533995533676,3.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,2.3400000000000003,8.0,4.0,12.0,2.0,3.0,1.0080032838191209
Rb2CuMoBr6,0.4005,0.093297993729164,35.5,3.008321791298265,13.0,2.346,0.8457446423123235,2.14,2.96,0.82,1.44,0.4657252408878008,1.2000000000000002,80.98456,7.582698080129526,9.40559262,3.1247595827444803,4.0,1.0,0.0,2.0,1.0,0.0,0.75,2.14,2.0,1.0,6.0,2.0,6.0,0.9899494936611665
Rb2CuMoCl6,0.8542000000000001,0.060734896523933005,24.7,9.879777325425913,25.0,2.466,0.9339400409019843,2.3400000000000003,3.16,0.82,1.35,0.5239274758971895,1.35,54.31396000000001,24.276523916870797,10.097886419999998,3.6630621310707934,4.0,1.0,0.0,2.0,1.0,0.0,0.75,2.3400000000000003,2.0,1.0,6.0,2.0,6.0,1.0080032838191209
Rb2CuSbBr6,0.402099999999999,0.040692544249999005,36.400000000000006,5.295280917949491,22.0,2.335,0.8488020970756376,2.14,2.96,0.82,1.44,0.4657252408878008,1.2000000000000002,83.56656000000001,13.954487390599487,9.55718852,3.044605452858257,4.0,1.0,0.0,1.0,1.0,0.0,0.5,2.14,2.0,2.0,6.0,1.0,3.0,0.9705387192756535
Rb2CuSbCl6,0.9004999999999991,0.0,25.6,11.663618649458668,34.0,2.455,0.938117796441364,2.3400000000000003,3.16,0.82,1.35,0.5239274758971895,1.35,56.89596,29.399098626427307,10.249482319999998,3.5656172377801347,4.0,1.0,0.0,1.0,1.0,0.0,0.5,2.3400000000000003,2.0,2.0,6.0,1.0,3.0,0.9870032154062226
Rb2CuSbI6,0.7008000000000001,0.067877430666667,47.2,8.692525524840292,24.0,2.1550000000000002,0.7190723190333502,1.8400000000000003,2.66,0.82,1.5899999999999999,0.3806573262134857,1.0,111.766842,22.76681514625127,8.739658519999999,2.4546855291636502,4.0,1.0,0.0,1.0,1.0,0.0,0.5,1.8400000000000003,2.0,2.0,6.0,1.0,3.0,0.9470180105176975
Rb2DyAgCl6,3.7248,0.006893448649997001,28.9,16.38566446623389,49.0,2.375,1.0032671628235426,2.3400000000000003,3.16,0.82,1.405,0.541040663906143,1.35,65.40218,41.73527046922782,9.96753382,3.7816420251072316,4.0,1.0,0.0,1.0,1.0,0.0,0.75,2.3400000000000003,2.0,1.0,6.0,2.0,6.0,0.9110798911442054
Rb2DyAuCl6,2.189,0.112682098949999,32.099999999999994,21.82865089738713,62.0,2.436,0.9928464130972122,2.3400000000000003,3.16,0.82,1.38,0.5372150407425318,1.35,74.3120169,56.68359698700578,10.13246582,3.7090208632263915,4.0,1.0,0.0,1.0,1.0,0.0,0.75,2.3400000000000003,2.0,1.0,6.0,2.0,6.0,1.0080032838191209
Rb2DyCuCl6,2.5201000000000002,0.042384823369999006,27.099999999999998,15.247622765532993,49.0,2.372,1.0046372479656527,2.3400000000000003,3.16,0.82,1.38,0.5372150407425318,1.35,60.96996,39.27080954050221,9.982548419999999,3.7724046083924803,4.0,1.0,0.0,1.0,1.0,0.0,0.75,2.3400000000000003,2.0,1.0,6.0,2.0,6.0,1.0080032838191209
Rb2ErAgCl6,3.7293000000000003,0.003275121549999,29.1,16.84309947723399,51.0,2.377,1.000980019780615,2.3400000000000003,3.16,0.82,1.405,0.541040663906143,1.35,65.87808,42.85194083709161,9.98439882,3.763973366116387,4.0,1.0,0.0,1.0,1.0,0.0,0.75,2.3400000000000003,2.0,1.0,6.0,2.0,6.0,0.9110798911442054
Rb2ErAuCl6,2.1263,0.108464487733333,32.3,22.145202640752693,62.0,2.4379999999999997,0.9904120354680673,2.3400000000000003,3.16,0.82,1.38,0.5372150407425318,1.35,74.7879169,57.43697256114628,10.14933082,3.6902508996361,4.0,1.0,0.0,1.0,1.0,0.0,0.75,2.3400000000000003,2.0,1.0,6.0,2.0,6.0,1.0080032838191209
Rb2ErCuCl6,2.2131,0.038193376074998,27.3,15.761027885261798,51.0,2.374,1.0023592170474616,2.3400000000000003,3.16,0.82,1.38,0.5372150407425318,1.35,61.445859999999996,40.507667191883556,9.99941342,3.7546250387674167,4.0,1.0,0.0,1.0,1.0,0.0,0.75,2.3400000000000003,2.0,1.0,6.0,2.0,6.0,1.0080032838191209
Rb2GaAgBr6,0.36610000000000004,0.08861813062500001,36.2,3.9191835884530852,16.0,2.314,0.8584544251152766,2.14,2.96,0.82,1.4500000000000002,0.46957427527495593,1.2000000000000002,82.79508,9.295039256807904,9.28126522,3.229017557932486,4.0,1.0,0.0,1.0,1.0,0.0,0.75,2.14,2.0,2.0,6.0,1.0,3.0,0.951874513135737
Rb2GaAgCl6,1.213,0.06187964512500101,25.4,10.910545357588685,30.0,2.434,0.9495177723455207,2.3400000000000003,3.16,0.82,1.36,0.5290557626564519,1.35,56.124480000000005,26.73621827262786,9.97355902,3.7752613541247655,4.0,1.0,0.0,1.0,1.0,0.0,0.75,2.3400000000000003,2.0,2.0,6.0,1.0,3.0,0.9668602926428302
Rb2GdAgCl6,2.128,0.010413259000002001,28.7,15.937691175323984,47.0,2.3729999999999998,1.0055849044213026,2.3400000000000003,3.16,0.82,1.4100000000000001,0.544426303552648,1.35,64.87718000000001,40.5260498338982,9.98860882,3.7596559967195304,4.0,1.0,0.0,1.0,1.0,0.0,0.75,2.3400000000000003,2.0,1.0,6.0,2.0,6.0,0.9110798911442054
Rb2Hg2PdBr8,1.5753,0.0,43.07692307692308,16.007025084974593,45.0,2.4246153846153846,0.7772596376878825,2.14,2.96,0.82,1.407692307692308,0.42283209699420976,1.2000000000000002,101.36673846153846,42.88337703711058,10.15973716923077,2.7308514387434335,4.0,1.0,0.0,2.0,1.0,0.0,0.75,2.14,2.0,3.0,8.0,0.6666666666666666,2.6666666666666665,0.9518745131357371
Rb2Hg2PdCl8,1.8952,0.0,32.0,22.62401719072353,63.0,2.5476923076923077,0.8633579687757107,2.3400000000000003,3.16,0.82,1.3153846153846156,0.4813381249522464,1.35,74.01227692307693,58.99876216842512,10.869782092307691,3.1814436947325477,4.0,1.0,0.0,2.0,1.0,0.0,0.75,2.3400000000000003,2.0,3.0,8.0,0.6666666666666666,2.6666666666666665,0.9668602926428302
Rb2InAgCl6,1.293,0.0,27.2,12.975361266646877,32.0,2.431,0.9515298208674284,2.3400000000000003,3.16,0.82,1.385,0.5315308081381549,1.35,60.63398000000001,31.94512062352559,9.95226439,3.79814956378512,4.0,1.0,0.0,1.0,1.0,0.0,0.75,2.3400000000000003,2.0,2.0,6.0,1.0,3.0,0.919925326980557
Rb2InAsBr6,0.6249,0.09358307883333301,36.6,4.2708313008125245,16.0,2.3360000000000003,0.8524224304885459,2.14,2.96,0.82,1.43,0.47497368348151675,1.2000000000000002,84.00992,10.663665674504243,9.481202190000001,3.2040460723440565,4.0,1.0,0.0,0.0,1.0,0.0,0.5,2.14,2.0,1.0,6.0,2.0,6.0,0.916619901538117
Rb2InAsCl6,1.2307000000000001,0.071030806222223,25.8,11.42628548566856,32.0,2.456,0.9412672309179791,2.3400000000000003,3.16,0.82,1.3399999999999999,0.5304714883949938,1.35,57.33932,28.40673162758433,10.17349599,3.7168703080375955,4.0,1.0,0.0,0.0,1.0,0.0,0.5,2.3400000000000003,2.0,1.0,6.0,2.0,6.0,0.9289442027352683
Rb2InBiCl6,1.691599999999999,0.0,30.8,20.677524029728513,66.0,2.44,0.9471641885122136,2.3400000000000003,3.16,0.82,1.385,0.5315308081381549,1.35,70.7452,53.81275722859776,9.92319259,3.8172892994194534,4.0,1.0,0.0,0.0,1.0,0.0,0.75,2.3400000000000003,2.0,2.0,6.0,1.0,3.0,0.919925326980557
Rb2InGaBr6,1.146199999999999,0.050291439999999,36.4,4.476605857119878,18.0,2.299,0.8663076820622105,2.14,2.96,0.82,1.4449999999999998,0.46821469434437885,1.2000000000000002,83.49006,11.206933722673657,9.102277390000001,3.3652999651337714,4.0,1.0,0.0,0.0,1.0,0.0,0.75,2.14,2.0,2.0,6.0,1.0,3.0,0.9611160132632683
Rb2InGaCl6,1.5346000000000002,0.055148241812502004,25.6,11.315476127852508,32.0,2.419,0.9585035211202931,2.3400000000000003,3.16,0.82,1.355,0.5269962049199217,1.35,56.81946000000001,28.12639406991945,9.79457119,3.9241702419505136,4.0,1.0,0.0,0.0,1.0,0.0,0.75,2.3400000000000003,2.0,2.0,6.0,1.0,3.0,0.9768279245257461
Rb2InSbBr6,0.6828999999999991,0.06469940441666601,38.400000000000006,5.868560300448483,16.0,2.323,0.8556874429369641,2.14,2.96,0.82,1.46,0.4657252408878008,1.2000000000000002,88.69376,15.034044912477814,9.36318609,3.2122760548677602,4.0,1.0,0.0,0.0,1.0,0.0,0.5,2.14,2.0,2.0,6.0,1.0,3.0,0.9339146166614778
Rb2InSbCl6,1.2828,0.026838979249998,27.6,13.624977064200879,34.0,2.443,0.9458757846567382,2.3400000000000003,3.16,0.82,1.37,0.5273518749374084,1.35,62.023160000000004,34.191998900070175,10.055479889999999,3.7458423264207554,4.0,1.0,0.0,0.0,1.0,0.0,0.5,2.3400000000000003,2.0,2.0,6.0,1.0,3.0,0.9475230867899737
Rb2InSbI6,0.5377000000000001,0.06578243183333,49.2,6.2257529665093525,16.0,2.1430000000000002,0.7242106047276581,1.8400000000000003,2.66,0.82,1.6099999999999999,0.37269290307168457,0.9500000000000002,116.894042,16.13832978528993,8.54565609,2.599494282161856,4.0,1.0,0.0,0.0,1.0,0.0,0.5,1.8400000000000003,2.0,2.0,6.0,1.0,3.0,0.9143622170515701
Rb2LaAgCl6,3.573,0.043649028249999,28.0,14.45683229480096,40.0,2.363,1.0176251765753441,2.3400000000000003,3.16,0.82,1.425,0.5568886782831916,1.35,63.042727,36.520411852655236,9.93131882,3.821570779818781,4.0,1.0,0.0,1.0,1.0,0.0,0.75,2.3400000000000003,2.0,2.0,6.0,1.0,3.0,0.8536244025134898
Rb2LaAuCl6,2.301,0.14528238612500202,31.2,20.56112837370556,62.0,2.424,1.0080793619551986,2.3400000000000003,3.16,0.82,1.4,0.5540758070878028,1.35,71.9525639,53.35712258864493,10.09625082,3.7513155835941405,4.0,1.0,0.0,1.0,1.0,0.0,0.75,2.3400000000000003,2.0,2.0,6.0,1.0,3.0,0.8938897045188431
Rb2LaBr5,3.4819,0.0,38.25,7.137051211810099,22.0,2.1925,0.9941296444629342,2.14,2.96,0.82,1.55,0.5291502622129182,1.2000000000000002,88.67013374999999,19.132186217398772,9.125025775000001,3.4946455893767756,3.0,1.0,0.0,0.0,1.0,0.0,0.6666666666666666,2.14,8.0,4.0,20.0,2.0,5.0,0.7983463658557794
Rb2LaCuCl6,2.1713,0.073242556250001,26.2,13.029197979921866,40.0,2.36,1.0189406263369816,2.3400000000000003,3.16,0.82,1.4,0.5540758070878028,1.35,58.610507,33.364486106682975,9.946333419999998,3.812572734520146,4.0,1.0,0.0,1.0,1.0,0.0,0.75,2.3400000000000003,2.0,2.0,6.0,1.0,3.0,0.8938897045188431
Rb2LaI5,2.7991,0.0,49.5,7.33143914930759,20.0,2.005,0.8494557080860662,1.8400000000000003,2.66,0.82,1.70625,0.4118840097648852,0.9500000000000002,118.04542749999999,19.203379163064476,8.273432025,2.84045265092675,3.0,1.0,0.0,0.0,1.0,0.0,0.6666666666666666,1.8400000000000003,8.0,4.0,20.0,2.0,5.0,0.7915374416267323
Rb2LiBiBr6,2.9149000000000003,0.033182222374999,37.0,18.15488914865635,80.0,2.24,0.9369738523566172,2.14,2.96,0.82,1.4649999999999999,0.4669314724882015,1.2000000000000002,86.62809999999999,46.46944473386787,9.1914347196,3.3108616788063374,4.0,2.0,0.0,0.0,1.0,0.0,0.75,2.14,3.0,1.0,6.0,3.0,6.0,0.7842457027705344
Rb2LiBiCl6,3.6153999999999993,0.0,26.2,21.22639865827456,80.0,2.36,1.0297184081097124,2.3400000000000003,3.16,0.82,1.375,0.5292683629313205,1.35,59.957499999999996,54.70187193354538,9.883728519599998,3.8616352955264484,4.0,2.0,0.0,0.0,1.0,0.0,0.75,2.3400000000000003,3.0,1.0,6.0,3.0,6.0,0.7886960251696106
Rb2LiBiI6,1.9334,0.051358148500000006,47.8,19.0829767070025,80.0,2.06,0.8001999750062482,1.8400000000000003,2.66,0.82,1.615,0.37218946787892865,0.9500000000000002,114.82838199999999,48.06596368257497,8.373904719599999,2.668264291785485,4.0,2.0,0.0,0.0,1.0,0.0,0.75,1.8400000000000003,3.0,1.0,6.0,3.0,6.0,0.7778174593052022
Rb2LiInCl6,2.8282,0.0,22.8,12.975361266646875,46.0,2.336,1.0401076867324845,2.3400000000000003,3.16,0.82,1.37,0.5273518749374084,1.35,50.54126,31.365812453695504,9.733812489599998,3.986668773824049,4.0,2.0,0.0,0.0,1.0,0.0,0.75,2.3400000000000003,3.0,1.0,6.0,3.0,6.0,0.8041606531141129
Rb2LiSbBr6,2.3274,0.032909101750003,33.8,11.285388783732708,48.0,2.243,0.9363124478506093,2.14,2.96,0.82,1.45,0.4647580015448901,1.2000000000000002,77.90606,26.641167773661873,9.3237220196,3.258074084637924,4.0,2.0,0.0,0.0,1.0,0.0,0.5,2.14,3.0,1.0,6.0,3.0,6.0,0.8294906471611423
